10,0,10,-62.27985,1300.147125
11,0,10.9,-62.08376,1271.124238
12,0,12.025,-62.02094,1261.964099
13,0,12.925,-62.15842,1282.097343
14,0,14.05,-62.13727,1278.979254
15,0,14.95,-62.28124,1300.355204
16,0,16.075,-62.15763,1281.980738
17,0,16.975,-62.14906,1280.716486
18,0,18.1,-62.1167,1275.953948
19,0,19,-62.28188,1300.451021
20,0,19.9,-62.26584,1298.051729
21,0,21.025,-62.29875,1302.979251
22,0,21.925,-62.29616,1302.590781
23,0,23.05,-62.19284,1287.188052
24,0,23.95,-62.28341,1300.680113
25,0,25.075,-62.1656,1283.157598
26,0,25.975,-62.29455,1302.349357
27,0,27.1,-62.30195,1303.459375
28,0,28,-62.35259,1311.080928
29,0,28.9,-62.38123,1315.411093
30,0,30.025,-62.45343,1326.390797
31,0,30.925,-62.28774,1301.328676
32,0,32.05,-62.46848,1328.691021
33,0,32.95,-62.39204,1317.049203
34,0,34.075,-62.36768,1313.36065
35,0,34.975,-62.52856,1337.913389
36,0,36.1,-62.41565,1320.634079
37,0,37,-62.34079,1309.301001
38,0,37.9,-62.54271,1340.094732
39,0,39.025,-62.37748,1314.843307
40,0,39.925,-62.51687,1336.113955
41,0,41.05,-62.37625,1314.657127
42,0,41.95,-62.4487,1325.668693
43,0,43.075,-62.60828,1350.249422
44,0,43.975,-62.6776,1361.068553
45,0,45.1,-62.46736,1328.519704
46,0,46,-62.63146,1353.85764
47,0,46.9,-62.81877,1383.370467
48,0,48.025,-62.73532,1370.143327
49,0,48.925,-62.71687,1367.236047
50,0,50.05,-62.69192,1363.314331
51,0,50.95,-62.8788,1392.964345
52,0,52.075,-62.67332,1360.398048
53,0,52.975,-62.82275,1384.004493
54,0,54.1,-62.90072,1396.484115
55,0,55,-62.93612,1402.187206
56,0,55.9,-62.91285,1398.435693
57,0,57.025,-62.97012,1407.686676
58,0,57.925,-63.17624,1441.491215
59,0,59.05,-63.15994,1438.788639
60,0,59.95,-63.25145,1454.027097
61,0,61.075,-63.26868,1456.91428
62,0,61.975,-63.3669,1473.48256
63,0,63.1,-63.33252,1467.661832
64,0,64,-63.53703,1502.628079
65,0,64.9,-63.47463,1491.871783
66,0,66.025,-63.46432,1490.102008
67,0,66.925,-63.82985,1554.148451
68,0,68.05,-63.74389,1538.843661
69,0,68.95,-63.79216,1547.419267
70,0,70.075,-63.84143,1556.221819
71,0,70.975,-63.97748,1580.789345
72,0,72.1,-63.81856,1552.129667
73,0,73,-63.92145,1570.624979
74,0,73.9,-64.22071,1625.681636
75,0,75.025,-64.20659,1623.041034
76,0,75.925,-64.31484,1643.395146
77,0,77.05,-64.3017,1640.9109
78,0,77.95,-64.45197,1669.546425
79,0,79.075,-64.40501,1660.544429
80,0,79.975,-64.51714,1682.120099
81,0,81.1,-64.70564,1719.024237
82,0,82,-64.75534,1728.888558
83,0,82.9,-64.6313,1704.374391
84,0,84.025,-65.00702,1779.71721
85,0,84.925,-64.90527,1758.990525
86,0,86.05,-65.21722,1823.312041
87,0,86.95,-65.07388,1793.469519
88,0,88.075,-65.34849,1851.077065
89,0,88.975,-65.38517,1858.910583
90,0,90.1,-65.65629,1917.849396
91,0,91,-65.6242,1910.776978
92,0,91.9,-65.47571,1878.388843
93,0,93.025,-65.94165,1981.903479
94,0,93.925,-65.9519,1984.243654
95,0,95.05,-66.24465,2052.260565
96,0,95.95,-66.23882,2050.883542
97,0,97.075,-66.64169,2148.248415
98,0,97.975,-66.53687,2122.479479
99,0,99.1,-66.36649,2081.251194
100,0,100,-66.78791,2184.718569
